taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Saproscincus_oriarus;Scincidae;Eugongylinae;Saproscincus;;oriarus;SADLIER, 1998;;;
Saproscincus_rosei;Scincidae;Eugongylinae;Saproscincus;;rosei;WELLS & WELLINGTON, 1985;;;
Saproscincus_saltus;Scincidae;Eugongylinae;Saproscincus;;saltus;HOSKIN, 2013;;;
Saproscincus_spectabilis;Scincidae;Eugongylinae;Saproscincus;;spectabilis;(DE VIS, 1888);;;
Saproscincus_tetradactylus;Scincidae;Eugongylinae;Saproscincus;;tetradactylus;(GREER & KLUGE, 1980);;;
Sarada_darwini;Agamidae;Draconinae;Sarada;;darwini;DEEPAK, KARANTH, DUTTA & GIRI, 2016;;;
Sarada_deccanensis;Agamidae;Draconinae;Sarada;;deccanensis;(JERDON, 1870);;;
Sarada_superba;Agamidae;Draconinae;Sarada;;superba;DEEPAK, ZAMBRE, BHOSALE & GIRI, 2016;;;
Sauresia_sepsoides;Diploglossidae;;Sauresia;;sepsoides;(GRAY, 1852);;;
Saurodactylus_brosseti;Sphaerodactylidae;;Saurodactylus;;brosseti;BONS & PASTEUR, 1957;;;
Saurodactylus_elmoudenii;Sphaerodactylidae;;Saurodactylus;;elmoudenii;JAVANMARDI, VOGLER & JOGER, 2019;;;
Saurodactylus_fasciatus;Sphaerodactylidae;;Saurodactylus;;fasciatus;WERNER, 1931;;;
Saurodactylus_harrisii;Sphaerodactylidae;;Saurodactylus;;harrisii;JAVANMARDI, VOGLER & JOGER, 2019;;;
Saurodactylus_mauritanicus;Sphaerodactylidae;;Saurodactylus;;mauritanicus;(DUMÉRIL & BIBRON, 1836);;;
Saurodactylus_slimanii;Sphaerodactylidae;;Saurodactylus;;slimanii;JAVANMARDI, VOGLER & JOGER, 2019;;;
Saurodactylus_splendidus;Sphaerodactylidae;;Saurodactylus;;splendidus;JAVANMARDI, VOGLER & JOGER, 2019;;;
Sauromalus_ater;Iguanidae;;Sauromalus;;ater;DUMÉRIL, 1856;;;
Sauromalus_ater_ater;Iguanidae;;Sauromalus;;ater;DUMÉRIL, 1856;subsp.;ater;DUMÉRIL, 1856
Sauromalus_ater_multiforaminatus;Iguanidae;;Sauromalus;;ater;DUMÉRIL, 1856;subsp.;multiforaminatus;(TANNER & AVERY, 1964)
Sauromalus_ater_shawi;Iguanidae;;Sauromalus;;ater;DUMÉRIL, 1856;subsp.;shawi;CLIFF, 1958
Sauromalus_ater_townsendi;Iguanidae;;Sauromalus;;ater;DUMÉRIL, 1856;subsp.;townsendi;DICKERSON, 1919
Sauromalus_ater_tumidus;Iguanidae;;Sauromalus;;ater;DUMÉRIL, 1856;subsp.;tumidus;SHAW, 1945
Sauromalus_hispidus;Iguanidae;;Sauromalus;;hispidus;STEJNEGER, 1891;;;
Sauromalus_klauberi;Iguanidae;;Sauromalus;;klauberi;SHAW, 1941;;;
Sauromalus_slevini;Iguanidae;;Sauromalus;;slevini;VAN DENBURGH, 1922;;;
Sauromalus_varius;Iguanidae;;Sauromalus;;varius;DICKERSON, 1919;;;
Scaphiodontophis_annulatus;Colubridae;Sibynophiinae;Scaphiodontophis;;annulatus;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Scaphiodontophis_annulatus_annulatus;Colubridae;Sibynophiinae;Scaphiodontophis;;annulatus;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);subsp.;annulatus;(DUMÉRIL, BIBRON & DUMÉRIL, 1854)
Scaphiodontophis_annulatus_dugandi;Colubridae;Sibynophiinae;Scaphiodontophis;;annulatus;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);subsp.;dugandi;ROZE, 1969
Scaphiodontophis_annulatus_hondurensis;Colubridae;Sibynophiinae;Scaphiodontophis;;annulatus;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);subsp.;hondurensis;(SCHMIDT, 1936)
Scaphiodontophis_annulatus_nothus;Colubridae;Sibynophiinae;Scaphiodontophis;;annulatus;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);subsp.;nothus;TAYLOR & SMITH, 1943
Scaphiodontophis_venustissimus;Colubridae;Sibynophiinae;Scaphiodontophis;;venustissimus;(GÜNTHER, 1894);;;
Scaphiophis_albopunctatus;Colubridae;Colubrinae;Scaphiophis;;albopunctatus;PETERS, 1870;;;
Scaphiophis_raffreyi;Colubridae;Colubrinae;Scaphiophis;;raffreyi;BOCOURT, 1875;;;
Scelarcis_perspicillata;Lacertidae;Lacertinae;Scelarcis;;perspicillata;(DUMÉRIL & BIBRON, 1839);;;
Scelarcis_perspicillata_chabanaudi;Lacertidae;Lacertinae;Scelarcis;;perspicillata;(DUMÉRIL & BIBRON, 1839);subsp.;chabanaudi;(WERNER, 1931)
Scelarcis_perspicillata_pellegrini;Lacertidae;Lacertinae;Scelarcis;;perspicillata;(DUMÉRIL & BIBRON, 1839);subsp.;pellegrini;(WERNER, 1929)
Scelarcis_perspicillata_perspicillata;Lacertidae;Lacertinae;Scelarcis;;perspicillata;(DUMÉRIL & BIBRON, 1839);subsp.;perspicillata;(DUMÉRIL & BIBRON, 1839)
Sceloporus_acanthinus;Phrynosomatidae;Sceloporinae;Sceloporus;;acanthinus;BOCOURT, 1873;;;
Sceloporus_adleri;Phrynosomatidae;Sceloporinae;Sceloporus;;adleri;SMITH & SAVITZKY, 1974;;;
Sceloporus_aeneus;Phrynosomatidae;Sceloporinae;Sceloporus;;aeneus;WIEGMANN, 1828;;;
Sceloporus_albiventris;Phrynosomatidae;Sceloporinae;Sceloporus;;albiventris;SMITH, 1939;;;
Sceloporus_anahuacus;Phrynosomatidae;Sceloporinae;Sceloporus;;anahuacus;LARA-GONGORA, 1983;;;
Sceloporus_angustus;Phrynosomatidae;Sceloporinae;Sceloporus;;angustus;(DICKERSON, 1919);;;
Sceloporus_arenicolus;Phrynosomatidae;Sceloporinae;Sceloporus;;arenicolus;DEGENHARDT & JONES, 1972;;;
Sceloporus_asper;Phrynosomatidae;Sceloporinae;Sceloporus;;asper;BOULENGER, 1897;;;
Sceloporus_aurantius;Phrynosomatidae;Sceloporinae;Sceloporus;;aurantius;GRUMMER & BRYSON, 2014;;;
Sceloporus_aureolus;Phrynosomatidae;Sceloporinae;Sceloporus;;aureolus;SMITH, 1942;;;
Sceloporus_becki;Phrynosomatidae;Sceloporinae;Sceloporus;;becki;VAN DENBURGH, 1905;;;
Sceloporus_bicanthalis;Phrynosomatidae;Sceloporinae;Sceloporus;;bicanthalis;SMITH, 1937;;;
Sceloporus_bimaculosus;Phrynosomatidae;Sceloporinae;Sceloporus;;bimaculosus;PHELAN & BRATTSTROM, 1955;;;
Sceloporus_binocularis;Phrynosomatidae;Sceloporinae;Sceloporus;;binocularis;DUNN, 1936;;;
Sceloporus_brownorum;Phrynosomatidae;Sceloporinae;Sceloporus;;brownorum;SMITH, WATKINS-COLWELL, LEMOS-ESPINAL & CHISZAR, 1997;;;
Sceloporus_bulleri;Phrynosomatidae;Sceloporinae;Sceloporus;;bulleri;BOULENGER, 1895;;;
Sceloporus_caeruleus;Phrynosomatidae;Sceloporinae;Sceloporus;;caeruleus;SMITH, 1936;;;
Sceloporus_carinatus;Phrynosomatidae;Sceloporinae;Sceloporus;;carinatus;SMITH, 1936;;;
Sceloporus_cautus;Phrynosomatidae;Sceloporinae;Sceloporus;;cautus;SMITH, 1938;;;
Sceloporus_chaneyi;Phrynosomatidae;Sceloporinae;Sceloporus;;chaneyi;LINER & DIXON, 1992;;;
Sceloporus_chrysostictus;Phrynosomatidae;Sceloporinae;Sceloporus;;chrysostictus;COPE, 1866;;;
Sceloporus_clarkii;Phrynosomatidae;Sceloporinae;Sceloporus;;clarkii;BAIRD & GIRARD, 1852;;;
Sceloporus_clarkii_boulengeri;Phrynosomatidae;Sceloporinae;Sceloporus;;clarkii;BAIRD & GIRARD, 1852;subsp.;boulengeri;STEJNEGER, 1893
Sceloporus_clarkii_clarkii;Phrynosomatidae;Sceloporinae;Sceloporus;;clarkii;BAIRD & GIRARD, 1852;subsp.;clarkii;BAIRD & GIRARD, 1852
Sceloporus_clarkii_vallaris;Phrynosomatidae;Sceloporinae;Sceloporus;;clarkii;BAIRD & GIRARD, 1852;subsp.;vallaris;SHANNON & URBANO, 1954
Sceloporus_consobrinus;Phrynosomatidae;Sceloporinae;Sceloporus;;consobrinus;BAIRD & GIRARD, 1854;;;
Sceloporus_couchii;Phrynosomatidae;Sceloporinae;Sceloporus;;couchii;BAIRD, 1859;;;
Sceloporus_cowlesi;Phrynosomatidae;Sceloporinae;Sceloporus;;cowlesi;LOWE & NORRIS, 1956;;;
Sceloporus_cozumelae;Phrynosomatidae;Sceloporinae;Sceloporus;;cozumelae;JONES, 1927;;;
Sceloporus_cryptus;Phrynosomatidae;Sceloporinae;Sceloporus;;cryptus;SMITH & LYNCH, 1967;;;
Sceloporus_cupreus;Phrynosomatidae;Sceloporinae;Sceloporus;;cupreus;BOCOURT, 1873;;;
Sceloporus_cyanogenys;Phrynosomatidae;Sceloporinae;Sceloporus;;cyanogenys;COPE, 1885;;;
Sceloporus_cyanostictus;Phrynosomatidae;Sceloporinae;Sceloporus;;cyanostictus;AXTELL & AXTELL, 1971;;;
Sceloporus_dixoni;Phrynosomatidae;Sceloporinae;Sceloporus;;dixoni;BRYSON & GRUMMER, 2021;;;
Sceloporus_druckercolini;Phrynosomatidae;Sceloporinae;Sceloporus;;druckercolini;PEREZ-RAMOS & SALDANA DE LA RIVA, 2008;;;
Sceloporus_dugesii;Phrynosomatidae;Sceloporinae;Sceloporus;;dugesii;BOCOURT, 1874;;;
Sceloporus_edbelli;Phrynosomatidae;Sceloporinae;Sceloporus;;edbelli;SMITH, CHISZAR & LEMOS-ESPINAL, 2003;;;
Sceloporus_edwardtaylori;Phrynosomatidae;Sceloporinae;Sceloporus;;edwardtaylori;SMITH, 1936;;;
Sceloporus_esperanzae;Phrynosomatidae;Sceloporinae;Sceloporus;;esperanzae;MCCRANIE, 2018;;;
Sceloporus_exsul;Phrynosomatidae;Sceloporinae;Sceloporus;;exsul;DIXON, KETCHERSID & LIEB, 1972;;;
Sceloporus_formosus;Phrynosomatidae;Sceloporinae;Sceloporus;;formosus;WIEGMANN, 1834;;;
Sceloporus_gadoviae;Phrynosomatidae;Sceloporinae;Sceloporus;;gadoviae;BOULENGER, 1905;;;
Sceloporus_gadsdeni;Phrynosomatidae;Sceloporinae;Sceloporus;;gadsdeni;CASTAÑEDA-GAYTÁN & DÍAZ-CÁRDENAS, 2017;;;
Sceloporus_goldmani;Phrynosomatidae;Sceloporinae;Sceloporus;;goldmani;SMITH, 1937;;;
Sceloporus_graciosus;Phrynosomatidae;Sceloporinae;Sceloporus;;graciosus;BAIRD & GIRARD, 1852;;;
Sceloporus_graciosus_gracilis;Phrynosomatidae;Sceloporinae;Sceloporus;;graciosus;BAIRD & GIRARD, 1852;subsp.;gracilis;BAIRD & GIRARD, 1852
Sceloporus_graciosus_graciosus;Phrynosomatidae;Sceloporinae;Sceloporus;;graciosus;BAIRD & GIRARD, 1852;subsp.;graciosus;BAIRD & GIRARD, 1852
Sceloporus_graciosus_vandenburgianus;Phrynosomatidae;Sceloporinae;Sceloporus;;graciosus;BAIRD & GIRARD, 1852;subsp.;vandenburgianus;COPE, 1896
Sceloporus_grammicus;Phrynosomatidae;Sceloporinae;Sceloporus;;grammicus;WIEGMANN, 1828;;;
Sceloporus_grammicus_disparilis;Phrynosomatidae;Sceloporinae;Sceloporus;;grammicus;WIEGMANN, 1828;subsp.;disparilis;STEJNEGER, 1916
Sceloporus_grammicus_grammicus;Phrynosomatidae;Sceloporinae;Sceloporus;;grammicus;WIEGMANN, 1828;subsp.;grammicus;WIEGMANN, 1828
Sceloporus_grammicus_microlepidotus;Phrynosomatidae;Sceloporinae;Sceloporus;;grammicus;WIEGMANN, 1828;subsp.;microlepidotus;WIEGMANN, 1834
Sceloporus_grammicus_tamaulipensis;Phrynosomatidae;Sceloporinae;Sceloporus;;grammicus;WIEGMANN, 1828;subsp.;tamaulipensis;SITES & DIXON, 1981
Sceloporus_grandaevus;Phrynosomatidae;Sceloporinae;Sceloporus;;grandaevus;(DICKERSON, 1919);;;
Sceloporus_halli;Phrynosomatidae;Sceloporinae;Sceloporus;;halli;DASMANN & SMITH, 1974;;;
Sceloporus_hesperus;Phrynosomatidae;Sceloporinae;Sceloporus;;hesperus;BRYSON & GRUMMER, 2021;;;
Sceloporus_heterolepis;Phrynosomatidae;Sceloporinae;Sceloporus;;heterolepis;BOULENGER, 1895;;;
Sceloporus_hondurensis;Phrynosomatidae;Sceloporinae;Sceloporus;;hondurensis;MCCRANIE, 2018;;;
Sceloporus_horridus;Phrynosomatidae;Sceloporinae;Sceloporus;;horridus;WIEGMANN, 1834;;;
Sceloporus_horridus_horridus;Phrynosomatidae;Sceloporinae;Sceloporus;;horridus;WIEGMANN, 1834;subsp.;horridus;WIEGMANN, 1834
Sceloporus_horridus_oligoporus;Phrynosomatidae;Sceloporinae;Sceloporus;;horridus;WIEGMANN, 1834;subsp.;oligoporus;COPE, 1864
Sceloporus_huichol;Phrynosomatidae;Sceloporinae;Sceloporus;;huichol;FLORES-VILLELA, SMITH, CAMPILLO-GARCÍA, MARTÍNEZ-MÉNDEZ & CAMPBELL, 2022;;;
Sceloporus_hunsakeri;Phrynosomatidae;Sceloporinae;Sceloporus;;hunsakeri;HALL & SMITH, 1979;;;
Sceloporus_insignis;Phrynosomatidae;Sceloporinae;Sceloporus;;insignis;WEBB, 1967;;;
Sceloporus_internasalis;Phrynosomatidae;Sceloporinae;Sceloporus;;internasalis;SMITH & BUMZAHEM, 1955;;;
Sceloporus_jalapae;Phrynosomatidae;Sceloporinae;Sceloporus;;jalapae;GÜNTHER, 1890;;;
Sceloporus_jarrovii;Phrynosomatidae;Sceloporinae;Sceloporus;;jarrovii;COPE, 1875;;;
Sceloporus_jarrovii_jarrovii;Phrynosomatidae;Sceloporinae;Sceloporus;;jarrovii;COPE, 1875;subsp.;jarrovii;COPE, 1875
Sceloporus_jarrovii_lineolateralis;Phrynosomatidae;Sceloporinae;Sceloporus;;jarrovii;COPE, 1875;subsp.;lineolateralis;SMITH, 1936
Sceloporus_lemosespinali;Phrynosomatidae;Sceloporinae;Sceloporus;;lemosespinali;LARA-GÓNGORA, 2004;;;
Sceloporus_licki;Phrynosomatidae;Sceloporinae;Sceloporus;;licki;VAN DENBURGH, 1895;;;
Sceloporus_lineatulus;Phrynosomatidae;Sceloporinae;Sceloporus;;lineatulus;DICKERSON, 1919;;;
Sceloporus_lunae;Phrynosomatidae;Sceloporinae;Sceloporus;;lunae;BOCOURT, 1873;;;
Sceloporus_lundelli;Phrynosomatidae;Sceloporinae;Sceloporus;;lundelli;SMITH, 1939;;;
Sceloporus_lundelli_gaigeae;Phrynosomatidae;Sceloporinae;Sceloporus;;lundelli;SMITH, 1939;subsp.;gaigeae;SMITH, 1939
Sceloporus_lundelli_lundelli;Phrynosomatidae;Sceloporinae;Sceloporus;;lundelli;SMITH, 1939;subsp.;lundelli;SMITH, 1939
Sceloporus_macdougalli;Phrynosomatidae;Sceloporinae;Sceloporus;;macdougalli;SMITH & BUMZAHEM, 1953;;;
Sceloporus_maculosus;Phrynosomatidae;Sceloporinae;Sceloporus;;maculosus;SMITH, 1934;;;
Sceloporus_madrensis;Phrynosomatidae;Sceloporinae;Sceloporus;;madrensis;OLSON, 1986;;;
Sceloporus_magister;Phrynosomatidae;Sceloporinae;Sceloporus;;magister;HALLOWELL, 1854;;;
Sceloporus_magister_cephaloflavus;Phrynosomatidae;Sceloporinae;Sceloporus;;magister;HALLOWELL, 1854;subsp.;cephaloflavus;TANNER, 1955
Sceloporus_magister_magister;Phrynosomatidae;Sceloporinae;Sceloporus;;magister;HALLOWELL, 1854;subsp.;magister;HALLOWELL, 1854
Sceloporus_magister_montserratensis;Phrynosomatidae;Sceloporinae;Sceloporus;;magister;HALLOWELL, 1854;subsp.;montserratensis;VAN DENBURGH & SLEVIN, 1921
Sceloporus_magister_transversus;Phrynosomatidae;Sceloporinae;Sceloporus;;magister;HALLOWELL, 1854;subsp.;transversus;PHELAN & BRATTSTROM, 1955
Sceloporus_malachiticus;Phrynosomatidae;Sceloporinae;Sceloporus;;malachiticus;COPE, 1864;;;
Sceloporus_marmoratus;Phrynosomatidae;Sceloporinae;Sceloporus;;marmoratus;HALLOWELL, 1852;;;
Sceloporus_megalepidurus;Phrynosomatidae;Sceloporinae;Sceloporus;;megalepidurus;SMITH, 1934;;;
Sceloporus_megalepidurus_megalepidurus;Phrynosomatidae;Sceloporinae;Sceloporus;;megalepidurus;SMITH, 1934;subsp.;megalepidurus;SMITH, 1934
Sceloporus_megalepidurus_pictus;Phrynosomatidae;Sceloporinae;Sceloporus;;megalepidurus;SMITH, 1934;subsp.;pictus;SMITH, 1936
Sceloporus_melanogaster;Phrynosomatidae;Sceloporinae;Sceloporus;;melanogaster;COPE, 1885;;;
Sceloporus_melanorhinus;Phrynosomatidae;Sceloporinae;Sceloporus;;melanorhinus;BOCOURT, 1876;;;
Sceloporus_melanorhinus_calligaster;Phrynosomatidae;Sceloporinae;Sceloporus;;melanorhinus;BOCOURT, 1876;subsp.;calligaster;SMITH, 1942
Sceloporus_melanorhinus_melanorhinus;Phrynosomatidae;Sceloporinae;Sceloporus;;melanorhinus;BOCOURT, 1876;subsp.;melanorhinus;BOCOURT, 1876
Sceloporus_melanorhinus_stuarti;Phrynosomatidae;Sceloporinae;Sceloporus;;melanorhinus;BOCOURT, 1876;subsp.;stuarti;SMITH, 1948
Sceloporus_merriami;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;;;
Sceloporus_merriami_annulatus;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;annulatus;SMITH, 1937
Sceloporus_merriami_australis;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;australis;WILLIAMS, SMITH & CHRAPLIWY, 1960
Sceloporus_merriami_ballingeri;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;ballingeri;LEMOS-ESPINAL, SMITH, AUTH & CHISZAR, 2001
Sceloporus_merriami_longipunctatus;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;longipunctatus;OLSON, 1973
Sceloporus_merriami_merriami;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;merriami;STEJNEGER, 1904
Sceloporus_merriami_sanojae;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;sanojae;LEMOS-ESPINAL in SMITH, LEMOS-ESPINAL & CHISZAR, 2003
Sceloporus_merriami_williamsi;Phrynosomatidae;Sceloporinae;Sceloporus;;merriami;STEJNEGER, 1904;subsp.;williamsi;LEMOS-ESPINAL, CHISZAR & SMITH, 2000
Sceloporus_mikeprestoni;Phrynosomatidae;Sceloporinae;Sceloporus;;mikeprestoni;SMITH & ALVAREZ, 1974;;;
Sceloporus_minor;Phrynosomatidae;Sceloporinae;Sceloporus;;minor;COPE, 1885;;;
Sceloporus_minor_cyaneus;Phrynosomatidae;Sceloporinae;Sceloporus;;minor;COPE, 1885;subsp.;cyaneus;TREVIÑO-SALDAÑA, 1988
Sceloporus_minor_erythrocyaneus;Phrynosomatidae;Sceloporinae;Sceloporus;;minor;COPE, 1885;subsp.;erythrocyaneus;MERTENS, 1950
Sceloporus_minor_immucronatus;Phrynosomatidae;Sceloporinae;Sceloporus;;minor;COPE, 1885;subsp.;immucronatus;SMITH, 1936
Sceloporus_minor_minor;Phrynosomatidae;Sceloporinae;Sceloporus;;minor;COPE, 1885;subsp.;minor;COPE, 1885
Sceloporus_mucronatus;Phrynosomatidae;Sceloporinae;Sceloporus;;mucronatus;COPE, 1885;;;
Sceloporus_mucronatus_mucronatus;Phrynosomatidae;Sceloporinae;Sceloporus;;mucronatus;COPE, 1885;subsp.;mucronatus;COPE, 1885
Sceloporus_mucronatus_olsoni;Phrynosomatidae;Sceloporinae;Sceloporus;;mucronatus;COPE, 1885;subsp.;olsoni;WEBB, LEMOS-ESPINAL & SMITH, 2002
Sceloporus_nelsoni;Phrynosomatidae;Sceloporinae;Sceloporus;;nelsoni;COCHRAN, 1923;;;
Sceloporus_nelsoni_barrancorum;Phrynosomatidae;Sceloporinae;Sceloporus;;nelsoni;COCHRAN, 1923;subsp.;barrancorum;TANNER & ROBISON, 1960
Sceloporus_nelsoni_nelsoni;Phrynosomatidae;Sceloporinae;Sceloporus;;nelsoni;COCHRAN, 1923;subsp.;nelsoni;COCHRAN, 1923
Sceloporus_oberon;Phrynosomatidae;Sceloporinae;Sceloporus;;oberon;SMITH & BROWN, 1941;;;
Sceloporus_occidentalis;Phrynosomatidae;Sceloporinae;Sceloporus;;occidentalis;BAIRD & GIRARD, 1852;;;
Sceloporus_occidentalis_biseriatus;Phrynosomatidae;Sceloporinae;Sceloporus;;occidentalis;BAIRD & GIRARD, 1852;subsp.;biseriatus;HALLOWELL, 1854
Sceloporus_occidentalis_bocourtii;Phrynosomatidae;Sceloporinae;Sceloporus;;occidentalis;BAIRD & GIRARD, 1852;subsp.;bocourtii;BOULENGER, 1885
Sceloporus_occidentalis_longipes;Phrynosomatidae;Sceloporinae;Sceloporus;;occidentalis;BAIRD & GIRARD, 1852;subsp.;longipes;BAIRD, 1859
Sceloporus_occidentalis_occidentalis;Phrynosomatidae;Sceloporinae;Sceloporus;;occidentalis;BAIRD & GIRARD, 1852;subsp.;occidentalis;BAIRD & GIRARD, 1852
Sceloporus_occidentalis_taylori;Phrynosomatidae;Sceloporinae;Sceloporus;;occidentalis;BAIRD & GIRARD, 1852;subsp.;taylori;CAMP, 1916
Sceloporus_ochoterenae;Phrynosomatidae;Sceloporinae;Sceloporus;;ochoterenae;SMITH, 1934;;;
Sceloporus_olivaceus;Phrynosomatidae;Sceloporinae;Sceloporus;;olivaceus;SMITH, 1934;;;
Sceloporus_olloporus;Phrynosomatidae;Sceloporinae;Sceloporus;;olloporus;SMITH, 1937;;;
Sceloporus_omiltemanus;Phrynosomatidae;Sceloporinae;Sceloporus;;omiltemanus;GÜNTHER, 1890;;;
Sceloporus_orcutti;Phrynosomatidae;Sceloporinae;Sceloporus;;orcutti;STEJNEGER, 1893;;;
Sceloporus_ornatus;Phrynosomatidae;Sceloporinae;Sceloporus;;ornatus;BAIRD, 1859;;;
Sceloporus_palaciosi;Phrynosomatidae;Sceloporinae;Sceloporus;;palaciosi;LARA-GONGORA, 1983;;;
Sceloporus_parvus;Phrynosomatidae;Sceloporinae;Sceloporus;;parvus;SMITH, 1934;;;
Sceloporus_parvus_parvus;Phrynosomatidae;Sceloporinae;Sceloporus;;parvus;SMITH, 1934;subsp.;parvus;SMITH, 1934
Sceloporus_parvus_scutulatus;Phrynosomatidae;Sceloporinae;Sceloporus;;parvus;SMITH, 1934;subsp.;scutulatus;SMITH, 1937
Sceloporus_poinsettii;Phrynosomatidae;Sceloporinae;Sceloporus;;poinsettii;BAIRD & GIRARD, 1852;;;
Sceloporus_poinsettii_amydrus;Phrynosomatidae;Sceloporinae;Sceloporus;;poinsettii;BAIRD & GIRARD, 1852;subsp.;amydrus;WEBB, 2006
Sceloporus_poinsettii_axtelli;Phrynosomatidae;Sceloporinae;Sceloporus;;poinsettii;BAIRD & GIRARD, 1852;subsp.;axtelli;WEBB, 2006
Sceloporus_poinsettii_macrolepis;Phrynosomatidae;Sceloporinae;Sceloporus;;poinsettii;BAIRD & GIRARD, 1852;subsp.;macrolepis;SMITH & CHRAPLIWY, 1958
Sceloporus_poinsettii_poinsettii;Phrynosomatidae;Sceloporinae;Sceloporus;;poinsettii;BAIRD & GIRARD, 1852;subsp.;poinsettii;BAIRD & GIRARD, 1852
Sceloporus_poinsettii_polylepis;Phrynosomatidae;Sceloporinae;Sceloporus;;poinsettii;BAIRD & GIRARD, 1852;subsp.;polylepis;SMITH & CHRAPLIWY, 1958
Sceloporus_pyrocephalus;Phrynosomatidae;Sceloporinae;Sceloporus;;pyrocephalus;COPE, 1864;;;
Sceloporus_salvini;Phrynosomatidae;Sceloporinae;Sceloporus;;salvini;GÜNTHER, 1890;;;
Sceloporus_samcolemani;Phrynosomatidae;Sceloporinae;Sceloporus;;samcolemani;SMITH & HALL, 1974;;;
Sceloporus_scalaris;Phrynosomatidae;Sceloporinae;Sceloporus;;scalaris;WIEGMANN, 1828;;;
Sceloporus_schmidti;Phrynosomatidae;Sceloporinae;Sceloporus;;schmidti;JONES, 1927;;;
Sceloporus_scitulus;Phrynosomatidae;Sceloporinae;Sceloporus;;scitulus;SMITH, 1942;;;
Sceloporus_serrifer;Phrynosomatidae;Sceloporinae;Sceloporus;;serrifer;COPE, 1866;;;
Sceloporus_serrifer_prezygus;Phrynosomatidae;Sceloporinae;Sceloporus;;serrifer;COPE, 1866;subsp.;prezygus;SMITH, 1942
Sceloporus_serrifer_serrifer;Phrynosomatidae;Sceloporinae;Sceloporus;;serrifer;COPE, 1866;subsp.;serrifer;COPE, 1866
Sceloporus_shannonorum;Phrynosomatidae;Sceloporinae;Sceloporus;;shannonorum;LANGEBARTEL, 1959;;;
Sceloporus_siniferus;Phrynosomatidae;Sceloporinae;Sceloporus;;siniferus;COPE, 1870;;;
Sceloporus_slevini;Phrynosomatidae;Sceloporinae;Sceloporus;;slevini;SMITH, 1937;;;
Sceloporus_smaragdinus;Phrynosomatidae;Sceloporinae;Sceloporus;;smaragdinus;BOCOURT, 1873;;;
Sceloporus_smithi;Phrynosomatidae;Sceloporinae;Sceloporus;;smithi;HARTWEG & OLIVER, 1937;;;
Sceloporus_spinosus;Phrynosomatidae;Sceloporinae;Sceloporus;;spinosus;WIEGMANN, 1828;;;
Sceloporus_spinosus_apicalis;Phrynosomatidae;Sceloporinae;Sceloporus;;spinosus;WIEGMANN, 1828;subsp.;apicalis;SMITH & SMITH, 1951
Sceloporus_spinosus_caeruleopunctatus;Phrynosomatidae;Sceloporinae;Sceloporus;;spinosus;WIEGMANN, 1828;subsp.;caeruleopunctatus;SMITH, 1938
